Timestamp,Message,Source_Ip,EventID,targetUserName,task
1/4/2024 17:16,An account was successfully logged on.,158.168.226.163,4625,pratham,Logoff
1/4/2024 17:17,An account was logged off.,049.141.116.186,4634,ramesh,LoginFailure
1/4/2024 17:18,An account failed to log on.,226.201.102.155,4625,vishal,Logoff
1/4/2024 17:19,An account was logged off.,163.074.026.212,4634,dinesh,Logoff
1/4/2024 17:20,An account was logged off.,046.110.004.137,4625,Priyansh,Logoff
1/4/2024 17:21,An account was logged off.,137.144.036.063,4625,ramesh,Logoff
1/4/2024 17:22,An account was logged off.,025.051.129.084,4634,kirtan,Logoff
1/4/2024 17:23,An account was logged off.,181.099.065.100,4625,Priyansh,Logon
1/4/2024 17:24,An account was successfully logged on.,226.066.229.001,4624,dinesh,Logon
1/4/2024 17:25,An account was successfully logged on.,042.085.147.005,4634,dinesh,Logoff
1/4/2024 17:26,An account was logged off.,216.025.108.222,4625,pratham,Logon
1/4/2024 17:27,An account was successfully logged on.,147.088.122.230,4625,vishal,Logoff
1/4/2024 17:28,An account was logged off.,148.032.185.038,4634,vishal,LoginFailure
1/4/2024 17:29,An account failed to log on.,043.043.049.220,4634,ramesh,Logon
1/4/2024 17:30,An account was successfully logged on.,098.224.195.130,4634,Priyansh,Logoff
1/4/2024 17:31,An account was logged off.,034.108.243.213,4634,Priyansh,Logoff
1/4/2024 17:32,An account was logged off.,183.022.102.141,4624,vishal,Logoff
1/4/2024 17:33,An account was logged off.,077.198.210.027,4625,dinesh,LoginFailure
1/4/2024 17:34,An account failed to log on.,252.084.145.205,4624,kirtan,LoginFailure
1/4/2024 17:35,An account failed to log on.,079.136.224.114,4625,kirtan,Logoff
1/4/2024 17:36,An account was logged off.,210.247.022.074,4625,ramesh,Logoff
1/4/2024 17:37,An account was logged off.,202.175.042.092,4634,kirtan,LoginFailure
1/4/2024 17:38,An account failed to log on.,139.087.125.082,4624,kirtan,Logoff
1/4/2024 17:39,An account was logged off.,025.218.085.182,4634,Priyansh,LoginFailure
1/4/2024 17:40,An account failed to log on.,087.157.087.198,4625,dinesh,Logoff
1/4/2024 17:41,An account was logged off.,209.137.065.122,4634,pratham,LoginFailure
1/4/2024 17:42,An account failed to log on.,030.066.142.096,4624,vishal,Logon
1/4/2024 17:43,An account was successfully logged on.,187.088.244.165,4624,kirtan,Logoff
1/4/2024 17:44,An account was logged off.,094.078.159.114,4625,pratham,Logoff
1/4/2024 17:45,An account was logged off.,200.078.109.187,4625,ramesh,Logoff
1/4/2024 17:46,An account was logged off.,224.072.168.249,4634,kirtan,Logoff
1/4/2024 17:47,An account was logged off.,245.054.120.219,4634,Priyansh,LoginFailure
1/4/2024 17:48,An account failed to log on.,241.024.027.008,4625,Priyansh,Logoff
1/4/2024 17:49,An account was logged off.,158.145.219.106,4634,dinesh,Logoff
1/4/2024 17:50,An account was logged off.,065.086.088.127,4634,dinesh,Logoff
1/4/2024 17:51,An account was logged off.,137.015.222.036,4634,kirtan,Logon
1/4/2024 17:52,An account was successfully logged on.,208.046.068.081,4624,vishal,Logoff
1/4/2024 17:53,An account was logged off.,214.022.069.114,4634,ramesh,Logoff
1/4/2024 17:54,An account was logged off.,164.132.119.120,4625,dinesh,Logoff
1/4/2024 17:55,An account was logged off.,175.190.141.070,4634,dinesh,LoginFailure
1/4/2024 17:56,An account failed to log on.,175.097.011.068,4634,Priyansh,Logoff
1/4/2024 17:57,An account was logged off.,190.210.128.203,4625,pratham,Logoff
1/4/2024 17:58,An account was logged off.,128.203.114.247,4634,ramesh,Logon
1/4/2024 17:59,An account was successfully logged on.,022.109.041.227,4634,Priyansh,LoginFailure
1/4/2024 18:00,An account failed to log on.,138.191.192.231,4634,Priyansh,Logon
1/4/2024 18:01,An account was successfully logged on.,039.019.149.126,4634,dinesh,Logoff
1/4/2024 18:02,An account was logged off.,184.025.200.150,4634,ramesh,LoginFailure
1/4/2024 18:03,An account failed to log on.,235.001.069.098,4625,suresh,Logoff
1/4/2024 18:04,An account was logged off.,253.178.161.027,4624,pratham,LoginFailure
1/4/2024 18:05,An account failed to log on.,112.132.135.015,4634,Priyansh,Logoff
1/4/2024 18:06,An account was logged off.,209.135.178.223,4625,kirtan,LoginFailure
1/4/2024 18:07,An account failed to log on.,065.083.003.116,4625,suresh,LoginFailure
1/4/2024 18:08,An account failed to log on.,249.025.009.126,4634,pratham,Logoff
1/4/2024 18:09,An account was logged off.,185.142.104.020,4624,suresh,LoginFailure
1/4/2024 18:10,An account failed to log on.,091.189.165.073,4625,ramesh,Logon
1/4/2024 18:11,An account was successfully logged on.,200.105.164.002,4634,suresh,Logoff
1/4/2024 18:12,An account was logged off.,177.184.033.033,4624,ramesh,LoginFailure
1/4/2024 18:13,An account failed to log on.,092.125.040.054,4625,pratham,LoginFailure
1/4/2024 18:14,An account failed to log on.,254.118.206.215,4634,kirtan,Logoff
1/4/2024 18:15,An account was logged off.,128.172.060.171,4625,kirtan,Logoff
1/4/2024 18:16,An account was logged off.,012.075.079.248,4625,ramesh,Logoff
1/4/2024 18:17,An account was logged off.,037.033.025.175,4634,vishal,Logoff
1/4/2024 18:18,An account was logged off.,155.138.040.162,4634,pratham,Logon
1/4/2024 18:19,An account was successfully logged on.,030.242.006.138,4625,dinesh,LoginFailure
1/4/2024 18:20,An account failed to log on.,104.137.156.002,4634,ramesh,Logon
1/4/2024 18:21,An account was successfully logged on.,210.089.255.018,4625,dinesh,LoginFailure
1/4/2024 18:22,An account failed to log on.,210.037.057.149,4625,kirtan,LoginFailure
1/4/2024 18:23,An account failed to log on.,097.011.244.052,4634,suresh,Logoff
1/4/2024 18:24,An account was logged off.,185.199.121.087,4624,kirtan,Logon
1/4/2024 18:25,An account was successfully logged on.,185.216.084.114,4634,ramesh,Logoff
1/4/2024 18:26,An account was logged off.,215.205.156.147,4624,Priyansh,LoginFailure
1/4/2024 18:27,An account failed to log on.,160.086.074.076,4634,dinesh,Logoff
1/4/2024 18:28,An account was logged off.,068.092.021.216,4625,pratham,Logon
1/4/2024 18:29,An account was successfully logged on.,131.095.038.033,4634,ramesh,Logon
1/4/2024 18:30,An account was successfully logged on.,182.148.207.154,4624,ramesh,LoginFailure
1/4/2024 18:31,An account failed to log on.,224.088.172.054,4624,dinesh,LoginFailure
1/4/2024 18:32,An account failed to log on.,120.008.135.150,4625,dinesh,Logoff
1/4/2024 18:33,An account was logged off.,165.042.040.113,4634,vishal,Logoff
1/4/2024 18:34,An account was logged off.,005.095.185.217,4634,vishal,LoginFailure
1/4/2024 18:35,An account failed to log on.,016.184.109.244,4634,kirtan,Logoff
1/4/2024 18:36,An account was logged off.,013.195.175.199,4634,vishal,Logoff
1/4/2024 18:37,An account was logged off.,109.156.036.055,4634,suresh,Logoff
1/4/2024 18:38,An account was logged off.,060.191.127.138,4634,Priyansh,Logon
1/4/2024 18:39,An account was successfully logged on.,167.178.163.048,4625,pratham,Logoff
1/4/2024 18:40,An account was logged off.,212.194.091.255,4634,vishal,LoginFailure
1/4/2024 18:41,An account failed to log on.,100.029.219.122,4625,vishal,Logoff
1/4/2024 18:42,An account was logged off.,014.074.126.189,4634,dinesh,Logoff
1/4/2024 18:43,An account was logged off.,116.250.077.029,4624,dinesh,LoginFailure
1/4/2024 18:44,An account failed to log on.,002.087.010.112,4625,Priyansh,Logoff
1/4/2024 18:45,An account was logged off.,120.058.162.201,4625,suresh,Logoff
1/4/2024 18:46,An account was logged off.,199.158.035.124,4625,suresh,Logoff
1/4/2024 18:47,An account was logged off.,172.016.236.202,4634,dinesh,Logoff
1/4/2024 18:48,An account was logged off.,138.053.048.032,4625,vishal,Logoff
1/4/2024 18:49,An account was logged off.,022.113.010.062,4624,ramesh,LoginFailure
1/4/2024 18:50,An account failed to log on.,120.039.112.149,4625,ramesh,Logon
1/4/2024 18:51,An account was successfully logged on.,047.063.131.017,4624,dinesh,Logoff
1/4/2024 18:52,An account was logged off.,073.034.033.150,4624,vishal,LoginFailure
1/4/2024 18:53,An account failed to log on.,086.111.076.075,4624,suresh,LoginFailure
1/4/2024 18:54,An account failed to log on.,196.199.217.024,4625,ramesh,Logoff
1/4/2024 18:55,An account was logged off.,105.128.020.253,4634,suresh,Logon
1/4/2024 18:56,An account was successfully logged on.,140.024.240.137,4634,pratham,LoginFailure
1/4/2024 18:57,An account failed to log on.,043.076.067.200,4634,ramesh,Logoff
1/4/2024 18:58,An account was logged off.,099.005.157.163,4634,Priyansh,Logon
1/4/2024 18:59,An account was successfully logged on.,199.153.244.125,4634,Priyansh,LoginFailure
1/4/2024 19:00,An account failed to log on.,104.111.210.173,4624,suresh,Logoff
1/4/2024 19:01,An account was logged off.,173.022.074.088,4625,suresh,LoginFailure
1/4/2024 19:02,An account failed to log on.,077.153.046.046,4625,pratham,LoginFailure
1/4/2024 19:03,An account failed to log on.,222.184.118.237,4625,pratham,Logoff
1/4/2024 19:04,An account was logged off.,056.132.207.148,4625,suresh,Logoff
1/4/2024 19:05,An account was logged off.,178.165.255.188,4634,pratham,LoginFailure
1/4/2024 19:06,An account failed to log on.,038.200.154.010,4625,dinesh,Logoff
1/4/2024 19:07,An account was logged off.,226.244.159.231,4634,ramesh,LoginFailure
1/4/2024 19:08,An account failed to log on.,103.147.078.141,4634,vishal,LoginFailure
1/4/2024 19:09,An account failed to log on.,193.045.173.077,4625,ramesh,Logoff
1/4/2024 19:10,An account was logged off.,138.045.045.045,4634,dinesh,Logon
1/4/2024 19:11,An account was successfully logged on.,092.219.025.150,4624,suresh,Logoff
1/4/2024 19:12,An account was logged off.,170.163.084.055,4634,pratham,Logon
1/4/2024 19:13,An account was successfully logged on.,088.052.109.117,4625,kirtan,Logoff
1/4/2024 19:14,An account was logged off.,191.065.231.049,4634,vishal,LoginFailure
1/4/2024 19:15,An account failed to log on.,145.220.016.033,4634,vishal,Logoff
1/4/2024 19:16,An account was logged off.,206.163.113.143,4634,kirtan,Logon
1/4/2024 19:17,An account was successfully logged on.,139.193.237.067,4624,dinesh,Logon
1/4/2024 19:18,An account was successfully logged on.,066.091.149.215,4625,suresh,LoginFailure
1/4/2024 19:19,An account failed to log on.,104.155.114.252,4624,ramesh,Logoff
1/4/2024 19:20,An account was logged off.,233.074.033.207,4624,vishal,Logoff
1/4/2024 19:21,An account was logged off.,047.206.104.140,4634,pratham,Logoff
1/4/2024 19:22,An account was logged off.,094.236.018.185,4634,pratham,Logoff
1/4/2024 19:23,An account was logged off.,143.192.025.242,4625,vishal,Logoff
1/4/2024 19:24,An account was logged off.,238.079.041.116,4625,dinesh,Logoff
1/4/2024 19:25,An account was logged off.,066.197.098.063,4634,suresh,LoginFailure
1/4/2024 19:26,An account failed to log on.,106.075.017.135,4634,suresh,Logoff
1/4/2024 19:27,An account was logged off.,204.238.113.085,4625,ramesh,LoginFailure
1/4/2024 19:28,An account failed to log on.,030.247.035.238,4634,ramesh,Logoff
1/4/2024 19:29,An account was logged off.,072.065.027.027,4625,suresh,Logon
1/4/2024 19:30,An account was successfully logged on.,095.076.177.086,4634,dinesh,LoginFailure
1/4/2024 19:31,An account failed to log on.,191.202.142.054,4625,suresh,LoginFailure
1/4/2024 19:32,An account failed to log on.,204.146.006.003,4634,kirtan,LoginFailure
1/4/2024 19:33,An account failed to log on.,032.233.192.170,4634,dinesh,Logoff
1/4/2024 19:34,An account was logged off.,211.201.164.202,4634,ramesh,LoginFailure
1/4/2024 19:35,An account failed to log on.,221.161.152.093,4625,dinesh,Logon
1/4/2024 19:36,An account was successfully logged on.,057.100.219.022,4634,dinesh,LoginFailure
1/4/2024 19:37,An account failed to log on.,167.185.234.028,4634,Priyansh,Logon
1/4/2024 19:38,An account was successfully logged on.,017.055.208.008,4634,pratham,Logon
1/4/2024 19:39,An account was successfully logged on.,002.151.003.042,4634,ramesh,Logon
1/4/2024 19:40,An account was successfully logged on.,103.217.212.121,4625,suresh,LoginFailure
1/4/2024 19:41,An account failed to log on.,183.022.083.184,4634,vishal,Logoff
1/4/2024 19:42,An account was logged off.,116.129.137.011,4625,dinesh,Logoff
1/4/2024 19:43,An account was logged off.,246.150.126.176,4634,ramesh,Logoff
1/4/2024 19:44,An account was logged off.,189.033.244.130,4624,pratham,Logoff
1/4/2024 19:45,An account was logged off.,183.176.245.069,4634,vishal,Logoff
1/4/2024 19:46,An account was logged off.,209.062.022.145,4634,Priyansh,Logon
1/4/2024 19:47,An account was successfully logged on.,186.134.032.073,4625,Priyansh,LoginFailure
1/4/2024 19:48,An account failed to log on.,055.157.035.081,4625,suresh,LoginFailure
1/4/2024 19:49,An account failed to log on.,139.216.150.214,4634,pratham,LoginFailure
1/4/2024 19:50,An account failed to log on.,129.247.228.156,4624,suresh,LoginFailure
1/4/2024 19:51,An account failed to log on.,056.176.086.175,4625,Priyansh,Logoff
1/4/2024 19:52,An account was logged off.,001.212.069.221,4625,kirtan,LoginFailure
1/4/2024 19:53,An account failed to log on.,251.200.102.049,4625,Priyansh,Logoff
1/4/2024 19:54,An account was logged off.,229.069.059.077,4625,vishal,Logoff
1/4/2024 19:55,An account was logged off.,186.150.093.207,4624,pratham,LoginFailure
1/4/2024 19:56,An account failed to log on.,147.146.131.124,4634,Priyansh,Logoff
1/4/2024 19:57,An account was logged off.,178.162.177.248,4625,dinesh,Logon
1/4/2024 19:58,An account was successfully logged on.,044.088.153.051,4625,kirtan,Logoff
1/4/2024 19:59,An account was logged off.,195.140.187.078,4625,vishal,LoginFailure
1/4/2024 20:00,An account failed to log on.,092.200.168.048,4634,pratham,Logoff
1/4/2024 20:01,An account was logged off.,187.098.231.091,4624,Priyansh,Logoff
1/4/2024 20:02,An account was logged off.,246.156.037.135,4634,pratham,Logoff
1/4/2024 20:03,An account was logged off.,006.206.201.213,4624,dinesh,Logon
1/4/2024 20:04,An account was successfully logged on.,052.108.054.069,4624,dinesh,LoginFailure
1/4/2024 20:05,An account failed to log on.,089.192.205.069,4634,Priyansh,Logon
1/4/2024 20:06,An account was successfully logged on.,213.014.243.011,4634,ramesh,Logon
1/4/2024 20:07,An account was successfully logged on.,241.062.148.140,4624,vishal,Logoff
1/4/2024 20:08,An account was logged off.,233.243.253.094,4634,Priyansh,Logoff
1/4/2024 20:09,An account was logged off.,118.157.017.114,4624,kirtan,LoginFailure
1/4/2024 20:10,An account failed to log on.,083.120.158.053,4625,pratham,LoginFailure
1/4/2024 20:11,An account failed to log on.,181.207.065.214,4624,pratham,Logoff
1/4/2024 20:12,An account was logged off.,111.060.187.076,4625,pratham,Logoff
1/4/2024 20:13,An account was logged off.,168.226.244.015,4625,vishal,LoginFailure
1/4/2024 20:14,An account failed to log on.,120.168.135.111,4634,Priyansh,Logoff
1/4/2024 20:15,An account was logged off.,247.146.047.122,4624,Priyansh,LoginFailure
1/4/2024 20:16,An account failed to log on.,082.238.227.010,4625,suresh,Logoff
1/4/2024 20:17,An account was logged off.,017.251.197.080,4634,ramesh,LoginFailure
1/4/2024 20:18,An account failed to log on.,223.137.003.058,4625,suresh,Logoff
1/4/2024 20:19,An account was logged off.,188.035.075.079,4625,suresh,Logoff
1/4/2024 20:20,An account was logged off.,213.221.060.243,4624,dinesh,Logoff
1/4/2024 20:21,An account was logged off.,045.046.252.144,4625,vishal,LoginFailure
1/4/2024 20:22,An account failed to log on.,181.091.020.047,4625,vishal,Logoff
1/4/2024 20:23,An account was logged off.,246.025.103.042,4634,Priyansh,Logoff
1/4/2024 20:24,An account was logged off.,135.181.078.001,4634,dinesh,Logoff
1/4/2024 20:25,An account was logged off.,049.236.233.116,4634,suresh,Logoff
1/4/2024 20:26,An account was logged off.,040.082.127.233,4624,pratham,LoginFailure
1/4/2024 20:27,An account failed to log on.,050.232.182.160,4624,ramesh,Logoff
1/4/2024 20:28,An account was logged off.,189.205.175.248,4625,Priyansh,LoginFailure
1/4/2024 20:29,An account failed to log on.,072.042.017.032,4634,pratham,Logoff
1/4/2024 20:30,An account was logged off.,109.093.056.232,4634,pratham,Logon
1/4/2024 20:31,An account was successfully logged on.,022.140.073.082,4634,Priyansh,Logoff
1/4/2024 20:32,An account was logged off.,191.049.000.038,4634,dinesh,Logoff
1/4/2024 20:33,An account was logged off.,091.251.035.197,4634,Priyansh,LoginFailure
1/4/2024 20:34,An account failed to log on.,046.252.021.047,4625,pratham,LoginFailure
1/4/2024 20:35,An account failed to log on.,124.093.007.126,4634,pratham,Logoff
1/4/2024 20:36,An account was logged off.,051.111.043.140,4634,vishal,Logon
1/4/2024 20:37,An account was successfully logged on.,171.084.085.047,4634,dinesh,LoginFailure
1/4/2024 20:38,An account failed to log on.,089.102.241.151,4625,pratham,LoginFailure
1/4/2024 20:39,An account failed to log on.,210.167.229.213,4625,kirtan,LoginFailure
1/4/2024 20:40,An account failed to log on.,024.145.173.042,4625,Priyansh,LoginFailure
1/4/2024 20:41,An account failed to log on.,001.011.021.078,4625,kirtan,Logon
1/4/2024 20:42,An account was successfully logged on.,036.208.242.006,4625,kirtan,Logoff
1/4/2024 20:43,An account was logged off.,196.048.050.040,4625,dinesh,LoginFailure
1/4/2024 20:44,An account failed to log on.,106.018.046.191,4634,dinesh,LoginFailure
1/4/2024 20:45,An account failed to log on.,016.082.062.243,4634,pratham,LoginFailure
1/4/2024 20:46,An account failed to log on.,220.198.083.131,4634,vishal,Logoff
1/4/2024 20:47,An account was logged off.,033.096.034.254,4624,suresh,Logon
1/4/2024 20:48,An account was successfully logged on.,144.006.046.011,4624,pratham,Logoff
1/4/2024 20:49,An account was logged off.,005.045.219.242,4625,suresh,Logon
1/4/2024 20:50,An account was successfully logged on.,226.181.004.241,4624,vishal,Logon
1/4/2024 20:51,An account was successfully logged on.,054.012.140.049,4625,dinesh,Logoff
1/4/2024 20:52,An account was logged off.,138.015.126.136,4625,vishal,Logoff
1/4/2024 20:53,An account was logged off.,100.090.186.027,4634,Priyansh,Logon
1/4/2024 20:54,An account was successfully logged on.,206.198.092.061,4625,kirtan,Logoff
1/4/2024 20:55,An account was logged off.,086.138.120.065,4634,pratham,Logon
1/4/2024 20:56,An account was successfully logged on.,135.010.247.180,4634,Priyansh,LoginFailure
1/4/2024 20:57,An account failed to log on.,005.137.070.202,4625,kirtan,Logon
1/4/2024 20:58,An account was successfully logged on.,226.021.149.187,4634,pratham,LoginFailure
1/4/2024 20:59,An account failed to log on.,225.156.010.069,4634,ramesh,LoginFailure
1/4/2024 21:00,An account failed to log on.,176.120.151.176,4624,dinesh,Logoff
1/4/2024 21:01,An account was logged off.,145.035.231.000,4625,vishal,Logon
1/4/2024 21:02,An account was successfully logged on.,206.011.157.017,4634,Priyansh,LoginFailure
1/4/2024 21:03,An account failed to log on.,113.018.125.206,4624,Priyansh,Logoff
1/4/2024 21:04,An account was logged off.,040.066.231.025,4625,dinesh,LoginFailure
1/4/2024 21:05,An account failed to log on.,176.047.250.048,4634,vishal,LoginFailure
1/4/2024 21:06,An account failed to log on.,134.106.008.068,4634,kirtan,Logon
1/4/2024 21:07,An account was successfully logged on.,017.173.092.033,4624,Priyansh,LoginFailure
1/4/2024 21:08,An account failed to log on.,243.008.050.123,4634,pratham,LoginFailure
1/4/2024 21:09,An account failed to log on.,082.049.185.013,4624,pratham,Logoff
1/4/2024 21:10,An account was logged off.,103.131.118.073,4634,suresh,Logoff
1/4/2024 21:11,An account was logged off.,071.214.110.217,4634,vishal,Logoff
1/4/2024 21:12,An account was logged off.,124.091.093.105,4634,Priyansh,Logon
1/4/2024 21:13,An account was successfully logged on.,134.112.024.065,4634,vishal,Logon
1/4/2024 21:14,An account was successfully logged on.,145.025.222.053,4625,vishal,LoginFailure
1/4/2024 21:15,An account failed to log on.,141.046.236.176,4634,kirtan,Logoff
1/4/2024 21:16,An account was logged off.,028.085.068.255,4625,vishal,Logoff
1/4/2024 21:17,An account was logged off.,125.212.185.166,4625,ramesh,Logoff
1/4/2024 21:18,An account was logged off.,025.006.068.194,4625,vishal,Logoff
1/4/2024 21:19,An account was logged off.,129.153.091.069,4634,ramesh,Logoff
1/4/2024 21:20,An account was logged off.,065.025.194.182,4625,Priyansh,LoginFailure
1/4/2024 21:21,An account failed to log on.,177.074.202.113,4625,dinesh,Logoff
1/4/2024 21:22,An account was logged off.,034.161.111.178,4634,kirtan,Logoff
1/4/2024 21:23,An account was logged off.,004.038.059.006,4624,pratham,Logoff
1/4/2024 21:24,An account was logged off.,092.170.102.223,4634,kirtan,LoginFailure
1/4/2024 21:25,An account failed to log on.,254.011.034.011,4624,vishal,LoginFailure
1/4/2024 21:26,An account failed to log on.,027.096.089.192,4625,ramesh,LoginFailure
1/4/2024 21:27,An account failed to log on.,137.071.111.070,4625,Priyansh,LoginFailure
1/4/2024 21:28,An account failed to log on.,030.216.000.240,4634,dinesh,LoginFailure
1/4/2024 21:29,An account failed to log on.,055.078.200.022,4634,kirtan,LoginFailure
1/4/2024 21:30,An account failed to log on.,254.006.141.009,4624,pratham,Logoff
1/4/2024 21:31,An account was logged off.,117.203.238.066,4634,kirtan,Logoff
1/4/2024 21:32,An account was logged off.,192.093.112.238,4625,vishal,Logoff
1/4/2024 21:33,An account was logged off.,039.113.006.158,4624,suresh,Logon
1/4/2024 21:34,An account was successfully logged on.,155.022.186.183,4634,dinesh,Logon
1/4/2024 21:35,An account was successfully logged on.,088.177.048.117,4624,kirtan,LoginFailure
1/4/2024 21:36,An account failed to log on.,079.245.176.036,4625,vishal,Logon
1/4/2024 21:37,An account was successfully logged on.,187.046.081.109,4624,vishal,LoginFailure
1/4/2024 21:38,An account failed to log on.,181.015.006.121,4624,Priyansh,LoginFailure
1/4/2024 21:39,An account failed to log on.,227.207.226.147,4634,ramesh,Logoff
1/4/2024 21:40,An account was logged off.,213.218.145.115,4634,Priyansh,LoginFailure
1/4/2024 21:41,An account failed to log on.,105.122.181.021,4634,kirtan,Logoff
1/4/2024 21:42,An account was logged off.,236.144.097.171,4624,ramesh,Logoff
1/4/2024 21:43,An account was logged off.,143.003.156.084,4624,pratham,LoginFailure
1/4/2024 21:44,An account failed to log on.,144.212.055.094,4634,Priyansh,Logoff
1/4/2024 21:45,An account was logged off.,111.000.125.173,4634,suresh,Logoff
1/4/2024 21:46,An account was logged off.,195.036.190.075,4625,suresh,Logon
1/4/2024 21:47,An account was successfully logged on.,090.043.250.045,4625,ramesh,LoginFailure
1/4/2024 21:48,An account failed to log on.,195.087.096.001,4634,kirtan,Logoff
1/4/2024 21:49,An account was logged off.,174.208.084.191,4624,ramesh,Logon
1/4/2024 21:50,An account was successfully logged on.,011.253.037.207,4634,Priyansh,LoginFailure
1/4/2024 21:51,An account failed to log on.,224.247.241.187,4625,Priyansh,Logoff
1/4/2024 21:52,An account was logged off.,044.162.110.193,4634,kirtan,Logoff
1/4/2024 21:53,An account was logged off.,060.119.197.120,4634,vishal,Logon
1/4/2024 21:54,An account was successfully logged on.,076.163.228.187,4634,ramesh,Logoff
1/4/2024 21:55,An account was logged off.,026.052.015.151,4634,kirtan,Logon
1/4/2024 21:56,An account was successfully logged on.,184.000.120.238,4634,vishal,Logoff
1/4/2024 21:57,An account was logged off.,001.212.105.151,4624,ramesh,Logoff
1/4/2024 21:58,An account was logged off.,205.042.222.079,4625,suresh,Logoff
1/4/2024 21:59,An account was logged off.,014.214.070.143,4634,suresh,Logoff
1/4/2024 22:00,An account was logged off.,043.162.143.043,4634,ramesh,LoginFailure
1/4/2024 22:01,An account failed to log on.,080.063.152.145,4625,ramesh,Logoff
1/4/2024 22:02,An account was logged off.,122.086.186.126,4634,vishal,LoginFailure
1/4/2024 22:03,An account failed to log on.,053.044.226.028,4634,suresh,LoginFailure
1/4/2024 22:04,An account failed to log on.,165.174.050.047,4624,dinesh,LoginFailure
1/4/2024 22:05,An account failed to log on.,034.005.068.244,4624,kirtan,Logoff
1/4/2024 22:06,An account was logged off.,186.199.151.132,4634,dinesh,LoginFailure
1/4/2024 22:07,An account failed to log on.,088.145.097.170,4634,kirtan,LoginFailure
1/4/2024 22:08,An account failed to log on.,088.195.060.048,4624,vishal,Logoff
1/4/2024 22:09,An account was logged off.,243.115.242.093,4634,pratham,Logon
1/4/2024 22:10,An account was successfully logged on.,111.049.133.164,4634,vishal,Logoff
1/4/2024 22:11,An account was logged off.,085.203.072.017,4634,vishal,Logon
1/4/2024 22:12,An account was successfully logged on.,243.232.201.112,4634,Priyansh,LoginFailure
1/4/2024 22:13,An account failed to log on.,132.226.073.231,4634,pratham,LoginFailure
1/4/2024 22:14,An account failed to log on.,047.198.046.169,4625,Priyansh,Logoff
1/4/2024 22:15,An account was logged off.,212.153.073.030,4634,vishal,Logoff
1/4/2024 22:16,An account was logged off.,112.110.119.001,4625,ramesh,Logon
1/4/2024 22:17,An account was successfully logged on.,114.124.020.120,4634,Priyansh,Logoff
1/4/2024 22:18,An account was logged off.,180.044.232.012,4624,vishal,LoginFailure
1/4/2024 22:19,An account failed to log on.,196.174.089.001,4634,dinesh,Logon
1/4/2024 22:20,An account was successfully logged on.,141.032.237.022,4634,Priyansh,Logoff
1/4/2024 22:21,An account was logged off.,031.022.143.171,4624,kirtan,Logon
1/4/2024 22:22,An account was successfully logged on.,140.253.251.063,4624,ramesh,LoginFailure
1/4/2024 22:23,An account failed to log on.,111.143.058.142,4624,Priyansh,Logon
1/4/2024 22:24,An account was successfully logged on.,154.144.209.102,4634,dinesh,Logon
1/4/2024 22:25,An account was successfully logged on.,024.081.036.212,4634,Priyansh,Logoff
1/4/2024 22:26,An account was logged off.,240.026.218.023,4634,ramesh,Logoff
1/4/2024 22:27,An account was logged off.,194.237.153.088,4625,pratham,Logoff
1/4/2024 22:28,An account was logged off.,142.090.164.005,4624,kirtan,Logon
1/4/2024 22:29,An account was successfully logged on.,135.105.205.041,4624,suresh,Logon
1/4/2024 22:30,An account was successfully logged on.,120.181.083.101,4634,Priyansh,Logoff
1/4/2024 22:31,An account was logged off.,233.049.246.134,4625,ramesh,Logoff
1/4/2024 22:32,An account was logged off.,229.025.249.094,4634,Priyansh,LoginFailure
1/4/2024 22:33,An account failed to log on.,231.221.178.079,4625,Priyansh,LoginFailure
1/4/2024 22:34,An account failed to log on.,158.143.141.017,4624,vishal,Logoff
1/4/2024 22:35,An account was logged off.,176.083.044.008,4625,dinesh,Logon
1/4/2024 22:36,An account was successfully logged on.,028.043.202.202,4634,dinesh,Logoff
1/4/2024 22:37,An account was logged off.,010.001.089.010,4634,kirtan,LoginFailure
1/4/2024 22:38,An account failed to log on.,137.010.028.215,4625,kirtan,Logoff
1/4/2024 22:39,An account was logged off.,010.245.008.207,4624,pratham,Logoff
1/4/2024 22:40,An account was logged off.,071.126.044.043,4634,vishal,Logoff
1/4/2024 22:41,An account was logged off.,055.046.215.099,4634,Priyansh,Logoff
1/4/2024 22:42,An account was logged off.,117.071.205.086,4625,Priyansh,Logoff
1/4/2024 22:43,An account was logged off.,211.143.195.006,4624,pratham,Logon
1/4/2024 22:44,An account was successfully logged on.,158.123.171.135,4634,pratham,LoginFailure
1/4/2024 22:45,An account failed to log on.,078.126.125.090,4625,dinesh,Logoff
1/4/2024 22:46,An account was logged off.,255.083.177.080,4634,vishal,Logoff
1/4/2024 22:47,An account was logged off.,252.124.039.188,4624,kirtan,LoginFailure
1/4/2024 22:48,An account failed to log on.,016.032.030.241,4634,pratham,Logoff
1/4/2024 22:49,An account was logged off.,138.231.243.055,4634,ramesh,Logoff
1/4/2024 22:50,An account was logged off.,142.219.242.179,4634,vishal,Logon
1/4/2024 22:51,An account was successfully logged on.,187.179.138.137,4624,Priyansh,Logon
1/4/2024 22:52,An account was successfully logged on.,185.121.250.171,4625,dinesh,Logoff
1/4/2024 22:53,An account was logged off.,207.102.049.236,4625,suresh,Logoff
1/4/2024 22:54,An account was logged off.,145.153.236.137,4634,kirtan,Logon
