TimeStamp,Message,SourceIP,EventID,TargetUserName,Task
1/4/2024 17:08,An account was successfully logged on.,083.141.011.182,4634,SKY$,LogOn
1/4/2024 17:09,An account was logged off.,017.035.159.191,4625,arcsight,logOff
1/4/2024 17:10,An account failed to log on.,191.242.234.206,4624,nimmi.adp,LoginFailure
1/4/2024 17:11,An account was logged off.,004.016.113.043,4625,rekha.y,logOff
1/4/2024 17:12,An account was successfully logged on.,023.081.124.038,4634,ram,LogOn
1/4/2024 17:13,An account failed to log on.,166.253.114.220,4625,SKY$,LoginFailure
1/4/2024 17:14,An account was logged off.,229.188.221.203,4634,nimmi.adp,logOff
1/4/2024 17:15,An account was logged off.,017.004.125.156,4625,RAHDELHI,logOff
1/4/2024 17:16,An account failed to log on.,204.070.097.234,4625,RAHDELHI,LoginFailure
1/4/2024 17:17,An account was logged off.,152.011.175.111,4624,nimmi.adp,logOff
1/4/2024 17:18,An account failed to log on.,073.102.026.005,4634,arcsight,LoginFailure
1/4/2024 17:19,An account failed to log on.,255.065.035.204,4625,nimmi.adp,LoginFailure
1/4/2024 17:20,An account failed to log on.,003.183.068.117,4634,Ram,LoginFailure
1/4/2024 17:21,An account was logged off.,175.077.051.038,4625,RAHDELHI,logOff
1/4/2024 17:22,An account was successfully logged on.,092.170.177.210,4624,ram,LogOn
1/4/2024 17:23,An account was successfully logged on.,119.119.036.118,4634,arcsight,LogOn
1/4/2024 17:24,An account was successfully logged on.,225.098.251.105,4634,ram,LogOn
1/4/2024 17:25,An account failed to log on.,122.022.104.105,4625,RAHDELHI,LoginFailure
1/4/2024 17:26,An account failed to log on.,159.006.168.002,4625,SKY$,LoginFailure
1/4/2024 17:27,An account failed to log on.,232.200.199.018,4624,SKY$,LoginFailure
1/4/2024 17:28,An account was successfully logged on.,179.090.148.158,4625,Ram,LogOn
1/4/2024 17:29,An account was logged off.,140.236.149.247,4634,SKY$,logOff
1/4/2024 17:30,An account failed to log on.,031.034.177.206,4634,ram,LoginFailure
1/4/2024 17:31,An account failed to log on.,140.156.121.027,4625,ram,LoginFailure
1/4/2024 17:32,An account failed to log on.,004.219.149.219,4625,nimmi.adp,LoginFailure
1/4/2024 17:33,An account failed to log on.,196.158.199.039,4634,ram,LoginFailure
1/4/2024 17:34,An account was successfully logged on.,196.066.179.176,4634,Ram,LogOn
1/4/2024 17:35,An account failed to log on.,022.202.187.149,4625,ram,LoginFailure
1/4/2024 17:36,An account failed to log on.,006.103.048.054,4634,RAHDELHI,LoginFailure
1/4/2024 17:37,An account was logged off.,198.247.217.148,4625,arcsight,logOff
1/4/2024 17:38,An account failed to log on.,245.167.224.203,4634,RAHDELHI,LoginFailure
1/4/2024 17:39,An account was successfully logged on.,214.241.087.033,4634,Ram,LogOn
1/4/2024 17:40,An account failed to log on.,083.074.216.236,4634,rekha.y,LoginFailure
1/4/2024 17:41,An account was successfully logged on.,185.220.217.080,4624,RAHDELHI,LogOn
1/4/2024 17:42,An account was logged off.,007.034.150.138,4634,Ram,logOff
1/4/2024 17:43,An account was logged off.,190.050.027.006,4625,ram,logOff
1/4/2024 17:44,An account was successfully logged on.,159.223.248.136,4624,arcsight,LogOn
1/4/2024 17:45,An account failed to log on.,043.061.049.199,4634,SKY$,LoginFailure
1/4/2024 17:46,An account failed to log on.,192.111.250.116,4634,SKY$,LoginFailure
1/4/2024 17:47,An account was logged off.,124.245.034.147,4625,SKY$,logOff
1/4/2024 17:48,An account was logged off.,110.077.217.009,4624,ram,logOff
1/4/2024 17:49,An account was logged off.,013.114.163.244,4634,Ram,logOff
1/4/2024 17:50,An account was successfully logged on.,064.131.241.125,4634,arcsight,LogOn
1/4/2024 17:51,An account was logged off.,001.182.145.009,4634,RAHDELHI,logOff
1/4/2024 17:52,An account failed to log on.,221.175.118.103,4625,rekha.y,LoginFailure
1/4/2024 17:53,An account failed to log on.,248.250.134.187,4625,nimmi.adp,LoginFailure
1/4/2024 17:54,An account failed to log on.,093.043.122.130,4624,nimmi.adp,LoginFailure
1/4/2024 17:55,An account was logged off.,000.189.136.191,4634,nimmi.adp,logOff
1/4/2024 17:56,An account failed to log on.,240.070.058.021,4634,nimmi.adp,LoginFailure
1/4/2024 17:57,An account was successfully logged on.,014.129.234.070,4634,rekha.y,LogOn
1/4/2024 17:58,An account failed to log on.,110.117.135.173,4624,nimmi.adp,LoginFailure
1/4/2024 17:59,An account was logged off.,023.078.161.223,4634,Ram,logOff
1/4/2024 18:00,An account failed to log on.,067.244.165.193,4624,nimmi.adp,LoginFailure
1/4/2024 18:01,An account was logged off.,218.077.158.104,4634,RAHDELHI,logOff
1/4/2024 18:02,An account failed to log on.,249.116.053.114,4634,rekha.y,LoginFailure
1/4/2024 18:03,An account failed to log on.,154.165.238.028,4634,ram,LoginFailure
1/4/2024 18:04,An account was successfully logged on.,060.197.190.144,4624,ram,LogOn
1/4/2024 18:05,An account was logged off.,165.110.208.188,4624,rekha.y,logOff
1/4/2024 18:06,An account failed to log on.,255.187.243.149,4634,RAHDELHI,LoginFailure
1/4/2024 18:07,An account was logged off.,095.239.202.178,4625,nimmi.adp,logOff
1/4/2024 18:08,An account failed to log on.,144.086.049.155,4634,nimmi.adp,LoginFailure
1/4/2024 18:09,An account was successfully logged on.,237.060.225.081,4634,RAHDELHI,LogOn
1/4/2024 18:10,An account was logged off.,044.201.085.115,4634,nimmi.adp,logOff
1/4/2024 18:11,An account was logged off.,252.008.202.179,4634,SKY$,logOff
1/4/2024 18:12,An account failed to log on.,133.029.019.207,4634,arcsight,LoginFailure
1/4/2024 18:13,An account failed to log on.,222.099.074.020,4625,SKY$,LoginFailure
1/4/2024 18:14,An account was successfully logged on.,158.045.061.198,4625,nimmi.adp,LogOn
1/4/2024 18:15,An account failed to log on.,169.105.223.050,4625,SKY$,LoginFailure
1/4/2024 18:16,An account was logged off.,246.056.089.020,4625,RAHDELHI,logOff
1/4/2024 18:17,An account was logged off.,013.194.122.241,4634,RAHDELHI,logOff
1/4/2024 18:18,An account failed to log on.,251.110.092.013,4624,arcsight,LoginFailure
1/4/2024 18:19,An account failed to log on.,107.004.156.131,4634,arcsight,LoginFailure
1/4/2024 18:20,An account was logged off.,117.051.237.068,4625,rekha.y,logOff
1/4/2024 18:21,An account was logged off.,094.113.173.224,4624,rekha.y,logOff
1/4/2024 18:22,An account failed to log on.,228.122.205.155,4634,Ram,LoginFailure
1/4/2024 18:23,An account was logged off.,063.071.214.169,4634,SKY$,logOff
1/4/2024 18:24,An account failed to log on.,118.119.223.205,4625,Ram,LoginFailure
1/4/2024 18:25,An account was logged off.,064.099.202.248,4624,arcsight,logOff
1/4/2024 18:26,An account was logged off.,117.248.003.081,4634,nimmi.adp,logOff
1/4/2024 18:27,An account was logged off.,069.115.057.246,4634,Ram,logOff
1/4/2024 18:28,An account was successfully logged on.,126.106.220.093,4625,arcsight,LogOn
1/4/2024 18:29,An account was logged off.,008.179.180.089,4634,Ram,logOff
1/4/2024 18:30,An account failed to log on.,220.127.152.000,4624,RAHDELHI,LoginFailure
1/4/2024 18:31,An account was successfully logged on.,241.036.142.121,4634,SKY$,LogOn
1/4/2024 18:32,An account was logged off.,158.049.233.177,4625,arcsight,logOff
1/4/2024 18:33,An account was logged off.,117.130.054.248,4634,Ram,logOff
1/4/2024 18:34,An account failed to log on.,081.127.067.002,4625,SKY$,LoginFailure
1/4/2024 18:35,An account was successfully logged on.,025.174.216.010,4624,ram,LogOn
1/4/2024 18:36,An account was logged off.,034.003.183.170,4634,arcsight,logOff
1/4/2024 18:37,An account was logged off.,167.199.044.124,4634,rekha.y,logOff
1/4/2024 18:38,An account was logged off.,226.030.092.102,4634,Ram,logOff
1/4/2024 18:39,An account failed to log on.,162.064.112.143,4625,SKY$,LoginFailure
1/4/2024 18:40,An account failed to log on.,185.022.110.179,4634,RAHDELHI,LoginFailure
1/4/2024 18:41,An account was successfully logged on.,091.050.104.222,4624,rekha.y,LogOn
1/4/2024 18:42,An account was logged off.,084.020.244.113,4634,SKY$,logOff
1/4/2024 18:43,An account was logged off.,210.200.253.010,4624,nimmi.adp,logOff
1/4/2024 18:44,An account was logged off.,050.050.083.075,4625,Ram,logOff
1/4/2024 18:45,An account was successfully logged on.,177.173.064.026,4634,nimmi.adp,LogOn
1/4/2024 18:46,An account was logged off.,167.016.159.044,4625,nimmi.adp,logOff
1/4/2024 18:47,An account was successfully logged on.,156.253.061.250,4625,ram,LogOn
1/4/2024 18:48,An account was logged off.,020.057.052.061,4634,Ram,logOff
1/4/2024 18:49,An account was logged off.,215.218.099.236,4634,arcsight,logOff
1/4/2024 18:50,An account was logged off.,181.089.143.153,4625,Ram,logOff
1/4/2024 18:51,An account was successfully logged on.,127.103.106.006,4634,RAHDELHI,LogOn
1/4/2024 18:52,An account was successfully logged on.,199.210.162.137,4634,RAHDELHI,LogOn
1/4/2024 18:53,An account was logged off.,056.140.215.026,4634,RAHDELHI,logOff
1/4/2024 18:54,An account failed to log on.,119.240.238.162,4625,ram,LoginFailure
1/4/2024 18:55,An account was logged off.,049.127.164.123,4634,rekha.y,logOff
1/4/2024 18:56,An account was logged off.,011.193.083.196,4624,ram,logOff
1/4/2024 18:57,An account was logged off.,231.021.252.166,4634,RAHDELHI,logOff
1/4/2024 18:58,An account was logged off.,034.229.050.241,4625,ram,logOff
1/4/2024 18:59,An account was logged off.,047.051.095.021,4625,Ram,logOff
1/4/2024 19:00,An account failed to log on.,144.098.067.227,4634,RAHDELHI,LoginFailure
1/4/2024 19:01,An account failed to log on.,150.255.071.166,4634,ram,LoginFailure
1/4/2024 19:02,An account failed to log on.,135.091.127.024,4634,rekha.y,LoginFailure
1/4/2024 19:03,An account failed to log on.,047.217.168.241,4624,ram,LoginFailure
1/4/2024 19:04,An account was logged off.,145.164.087.064,4624,RAHDELHI,logOff
1/4/2024 19:05,An account was successfully logged on.,135.014.209.036,4634,arcsight,LogOn
1/4/2024 19:06,An account was logged off.,165.141.013.221,4634,RAHDELHI,logOff
1/4/2024 19:07,An account failed to log on.,131.111.244.101,4634,nimmi.adp,LoginFailure
1/4/2024 19:08,An account was successfully logged on.,001.203.136.147,4624,ram,LogOn
1/4/2024 19:09,An account was logged off.,153.081.140.239,4624,arcsight,logOff
1/4/2024 19:10,An account was logged off.,056.094.100.088,4634,Ram,logOff
1/4/2024 19:11,An account failed to log on.,150.196.129.178,4624,RAHDELHI,LoginFailure
1/4/2024 19:12,An account was successfully logged on.,137.124.116.019,4624,Ram,LogOn
1/4/2024 19:13,An account was logged off.,017.244.117.227,4624,SKY$,logOff
1/4/2024 19:14,An account was logged off.,094.011.002.236,4634,Ram,logOff
1/4/2024 19:15,An account failed to log on.,227.010.061.030,4624,ram,LoginFailure
1/4/2024 19:16,An account was logged off.,098.154.214.242,4625,rekha.y,logOff
1/4/2024 19:17,An account was successfully logged on.,109.189.133.145,4634,rekha.y,LogOn
1/4/2024 19:18,An account was logged off.,074.112.149.090,4625,ram,logOff
1/4/2024 19:19,An account failed to log on.,071.170.107.085,4625,SKY$,LoginFailure
1/4/2024 19:20,An account was logged off.,050.013.152.032,4624,RAHDELHI,logOff
1/4/2024 19:21,An account failed to log on.,015.052.159.184,4624,RAHDELHI,LoginFailure
1/4/2024 19:22,An account was successfully logged on.,134.010.156.041,4625,SKY$,LogOn
1/4/2024 19:23,An account was logged off.,008.045.237.026,4625,arcsight,logOff
1/4/2024 19:24,An account was logged off.,197.102.061.002,4625,arcsight,logOff
1/4/2024 19:25,An account was logged off.,024.058.138.031,4634,ram,logOff
1/4/2024 19:26,An account failed to log on.,180.020.066.134,4624,Ram,LoginFailure
1/4/2024 19:27,An account was logged off.,025.168.119.016,4634,RAHDELHI,logOff
1/4/2024 19:28,An account was successfully logged on.,007.146.141.059,4634,ram,LogOn
1/4/2024 19:29,An account was logged off.,104.076.016.062,4634,arcsight,logOff
1/4/2024 19:30,An account was successfully logged on.,241.100.135.207,4634,RAHDELHI,LogOn
1/4/2024 19:31,An account failed to log on.,031.061.099.200,4625,Ram,LoginFailure
1/4/2024 19:32,An account was logged off.,044.095.184.126,4624,nimmi.adp,logOff
1/4/2024 19:33,An account failed to log on.,196.036.242.056,4625,SKY$,LoginFailure
1/4/2024 19:34,An account failed to log on.,247.083.125.192,4634,ram,LoginFailure
1/4/2024 19:35,An account was logged off.,204.151.092.072,4625,RAHDELHI,logOff
1/4/2024 19:36,An account was logged off.,235.052.107.061,4634,ram,logOff
1/4/2024 19:37,An account failed to log on.,104.224.132.181,4634,SKY$,LoginFailure
1/4/2024 19:38,An account was logged off.,053.091.193.000,4624,SKY$,logOff
1/4/2024 19:39,An account was logged off.,176.038.107.127,4625,ram,logOff
1/4/2024 19:40,An account was logged off.,235.168.088.159,4624,SKY$,logOff
1/4/2024 19:41,An account failed to log on.,016.021.105.179,4624,nimmi.adp,LoginFailure
1/4/2024 19:42,An account was logged off.,047.181.210.132,4634,nimmi.adp,logOff
1/4/2024 19:43,An account was successfully logged on.,009.216.155.255,4634,RAHDELHI,LogOn
1/4/2024 19:44,An account was logged off.,237.094.213.172,4625,arcsight,logOff
1/4/2024 19:45,An account failed to log on.,250.154.057.068,4634,SKY$,LoginFailure
1/4/2024 19:46,An account failed to log on.,239.128.049.138,4624,SKY$,LoginFailure
1/4/2024 19:47,An account was logged off.,234.242.193.153,4634,Ram,logOff
1/4/2024 19:48,An account was logged off.,251.250.072.116,4625,SKY$,logOff
1/4/2024 19:49,An account was logged off.,195.135.179.087,4625,rekha.y,logOff
1/4/2024 19:50,An account was successfully logged on.,090.239.220.219,4625,ram,LogOn
1/4/2024 19:51,An account was successfully logged on.,217.053.177.140,4625,ram,LogOn
1/4/2024 19:52,An account was logged off.,036.091.020.030,4634,ram,logOff
1/4/2024 19:53,An account was logged off.,074.182.037.060,4625,ram,logOff
1/4/2024 19:54,An account was logged off.,194.066.206.101,4624,Ram,logOff
1/4/2024 19:55,An account was successfully logged on.,145.196.087.207,4625,rekha.y,LogOn
1/4/2024 19:56,An account was successfully logged on.,166.118.095.000,4634,SKY$,LogOn
1/4/2024 19:57,An account was logged off.,174.192.196.084,4625,SKY$,logOff
1/4/2024 19:58,An account was successfully logged on.,215.236.070.234,4625,RAHDELHI,LogOn
1/4/2024 19:59,An account was successfully logged on.,094.217.068.170,4625,rekha.y,LogOn
1/4/2024 20:00,An account was successfully logged on.,040.050.070.024,4634,arcsight,LogOn
1/4/2024 20:01,An account was logged off.,053.145.135.007,4634,SKY$,logOff
1/4/2024 20:02,An account was successfully logged on.,030.197.095.240,4634,RAHDELHI,LogOn
1/4/2024 20:03,An account failed to log on.,031.077.223.098,4634,arcsight,LoginFailure
1/4/2024 20:04,An account was logged off.,243.210.043.066,4625,Ram,logOff
1/4/2024 20:05,An account failed to log on.,206.009.186.036,4625,Ram,LoginFailure
1/4/2024 20:06,An account failed to log on.,134.246.208.180,4624,ram,LoginFailure
1/4/2024 20:07,An account was successfully logged on.,187.125.151.122,4634,Ram,LogOn
1/4/2024 20:08,An account was successfully logged on.,056.192.177.186,4634,nimmi.adp,LogOn
1/4/2024 20:09,An account failed to log on.,254.157.147.249,4634,rekha.y,LoginFailure
1/4/2024 20:10,An account failed to log on.,054.045.192.108,4624,SKY$,LoginFailure
1/4/2024 20:11,An account failed to log on.,121.186.151.152,4634,ram,LoginFailure
1/4/2024 20:12,An account was logged off.,080.185.131.253,4625,rekha.y,logOff
1/4/2024 20:13,An account was successfully logged on.,018.070.015.110,4625,Ram,LogOn
1/4/2024 20:14,An account was logged off.,135.174.019.093,4625,RAHDELHI,logOff
1/4/2024 20:15,An account was logged off.,168.078.186.054,4634,ram,logOff
1/4/2024 20:16,An account was logged off.,218.029.000.059,4634,Ram,logOff
1/4/2024 20:17,An account was logged off.,100.234.123.072,4624,Ram,logOff
1/4/2024 20:18,An account failed to log on.,034.080.026.157,4634,rekha.y,LoginFailure
1/4/2024 20:19,An account was successfully logged on.,072.004.047.188,4625,SKY$,LogOn
1/4/2024 20:20,An account failed to log on.,242.071.191.051,4634,rekha.y,LoginFailure
1/4/2024 20:21,An account was logged off.,136.246.199.183,4624,ram,logOff
1/4/2024 20:22,An account failed to log on.,136.249.245.147,4634,nimmi.adp,LoginFailure
1/4/2024 20:23,An account was logged off.,195.062.248.171,4634,nimmi.adp,logOff
1/4/2024 20:24,An account was logged off.,052.215.228.246,4634,RAHDELHI,logOff
1/4/2024 20:25,An account was successfully logged on.,227.223.216.042,4625,arcsight,LogOn
1/4/2024 20:26,An account failed to log on.,128.039.106.101,4634,RAHDELHI,LoginFailure
1/4/2024 20:27,An account was successfully logged on.,016.231.040.043,4634,ram,LogOn
1/4/2024 20:28,An account was successfully logged on.,161.091.135.209,4625,arcsight,LogOn
1/4/2024 20:29,An account was logged off.,053.120.186.182,4634,RAHDELHI,logOff
1/4/2024 20:30,An account was logged off.,044.196.046.035,4634,rekha.y,logOff
1/4/2024 20:31,An account failed to log on.,000.212.214.218,4625,arcsight,LoginFailure
1/4/2024 20:32,An account was logged off.,227.003.132.164,4625,rekha.y,logOff
1/4/2024 20:33,An account was successfully logged on.,066.225.019.231,4625,RAHDELHI,LogOn
1/4/2024 20:34,An account was logged off.,094.027.210.212,4625,Ram,logOff
1/4/2024 20:35,An account failed to log on.,220.080.221.131,4625,ram,LoginFailure
1/4/2024 20:36,An account failed to log on.,124.118.243.215,4634,arcsight,LoginFailure
1/4/2024 20:37,An account failed to log on.,032.228.210.224,4634,ram,LoginFailure
1/4/2024 20:38,An account failed to log on.,029.176.041.025,4624,RAHDELHI,LoginFailure
1/4/2024 20:39,An account was logged off.,249.247.145.229,4634,Ram,logOff
1/4/2024 20:40,An account failed to log on.,199.207.081.053,4634,nimmi.adp,LoginFailure
1/4/2024 20:41,An account was successfully logged on.,025.253.171.110,4634,rekha.y,LogOn
1/4/2024 20:42,An account failed to log on.,177.084.107.120,4634,SKY$,LoginFailure
1/4/2024 20:43,An account was logged off.,034.065.116.074,4634,Ram,logOff
1/4/2024 20:44,An account failed to log on.,044.142.017.167,4625,arcsight,LoginFailure
1/4/2024 20:45,An account failed to log on.,102.072.085.229,4634,SKY$,LoginFailure
1/4/2024 20:46,An account failed to log on.,118.119.033.238,4634,rekha.y,LoginFailure
1/4/2024 20:47,An account was logged off.,094.028.204.196,4625,nimmi.adp,logOff
1/4/2024 20:48,An account was logged off.,121.056.125.222,4634,rekha.y,logOff
1/4/2024 20:49,An account was logged off.,209.190.131.029,4624,SKY$,logOff
1/4/2024 20:50,An account was logged off.,092.253.185.234,4634,RAHDELHI,logOff
1/4/2024 20:51,An account failed to log on.,174.077.251.243,4625,RAHDELHI,LoginFailure
1/4/2024 20:52,An account failed to log on.,191.186.083.064,4634,RAHDELHI,LoginFailure
1/4/2024 20:53,An account was successfully logged on.,087.209.163.010,4624,rekha.y,LogOn
1/4/2024 20:54,An account was logged off.,233.010.076.186,4634,rekha.y,logOff
1/4/2024 20:55,An account was logged off.,184.125.216.086,4624,Ram,logOff
1/4/2024 20:56,An account was logged off.,136.223.152.160,4624,RAHDELHI,logOff
1/4/2024 20:57,An account was successfully logged on.,081.157.195.035,4625,arcsight,LogOn
1/4/2024 20:58,An account was logged off.,011.166.157.205,4625,ram,logOff
1/4/2024 20:59,An account failed to log on.,100.123.052.188,4625,rekha.y,LoginFailure
1/4/2024 21:00,An account failed to log on.,120.223.002.214,4634,arcsight,LoginFailure
1/4/2024 21:01,An account failed to log on.,149.239.097.108,4634,nimmi.adp,LoginFailure
1/4/2024 21:02,An account was logged off.,181.136.025.074,4625,RAHDELHI,logOff
1/4/2024 21:03,An account was logged off.,041.080.073.169,4624,ram,logOff
1/4/2024 21:04,An account was successfully logged on.,020.027.164.185,4625,Ram,LogOn
1/4/2024 21:05,An account was logged off.,054.217.001.030,4624,ram,logOff
1/4/2024 21:06,An account failed to log on.,217.251.189.041,4625,nimmi.adp,LoginFailure
1/4/2024 21:07,An account was logged off.,192.132.052.127,4624,Ram,logOff
1/4/2024 21:08,An account was successfully logged on.,205.129.089.182,4625,RAHDELHI,LogOn
1/4/2024 21:09,An account was logged off.,157.101.038.059,4625,ram,logOff
1/4/2024 21:10,An account was logged off.,101.177.059.204,4625,nimmi.adp,logOff
1/4/2024 21:11,An account was logged off.,078.247.019.230,4625,Ram,logOff
1/4/2024 21:12,An account failed to log on.,190.188.210.114,4625,nimmi.adp,LoginFailure
1/4/2024 21:13,An account was logged off.,030.055.179.054,4624,rekha.y,logOff
1/4/2024 21:14,An account was logged off.,135.118.129.052,4625,arcsight,logOff
1/4/2024 21:15,An account failed to log on.,255.042.120.120,4634,SKY$,LoginFailure
1/4/2024 21:16,An account was logged off.,109.130.185.087,4634,SKY$,logOff
1/4/2024 21:17,An account was logged off.,045.249.076.056,4625,rekha.y,logOff
1/4/2024 21:18,An account failed to log on.,001.214.039.254,4634,rekha.y,LoginFailure
1/4/2024 21:19,An account failed to log on.,093.253.034.088,4625,Ram,LoginFailure
1/4/2024 21:20,An account failed to log on.,063.048.035.156,4624,Ram,LoginFailure
1/4/2024 21:21,An account failed to log on.,042.002.014.155,4625,nimmi.adp,LoginFailure
1/4/2024 21:22,An account failed to log on.,169.192.108.027,4634,rekha.y,LoginFailure
1/4/2024 21:23,An account was logged off.,194.091.093.128,4634,Ram,logOff
1/4/2024 21:24,An account was logged off.,028.094.102.063,4625,SKY$,logOff
1/4/2024 21:25,An account was successfully logged on.,037.051.079.064,4624,rekha.y,LogOn
1/4/2024 21:26,An account was logged off.,099.208.104.027,4625,rekha.y,logOff
1/4/2024 21:27,An account was logged off.,111.216.142.065,4625,arcsight,logOff
1/4/2024 21:28,An account was logged off.,130.189.044.237,4625,SKY$,logOff
1/4/2024 21:29,An account was logged off.,249.059.113.124,4624,arcsight,logOff
1/4/2024 21:30,An account was logged off.,003.174.137.122,4634,Ram,logOff
1/4/2024 21:31,An account failed to log on.,054.215.130.235,4634,nimmi.adp,LoginFailure
1/4/2024 21:32,An account was logged off.,111.193.068.009,4625,rekha.y,logOff
1/4/2024 21:33,An account was logged off.,174.177.007.177,4634,arcsight,logOff
1/4/2024 21:34,An account failed to log on.,251.251.240.179,4634,RAHDELHI,LoginFailure
1/4/2024 21:35,An account was logged off.,055.146.116.218,4624,nimmi.adp,logOff
1/4/2024 21:36,An account was successfully logged on.,181.040.048.001,4624,rekha.y,LogOn
1/4/2024 21:37,An account was logged off.,017.067.041.133,4625,arcsight,logOff
1/4/2024 21:38,An account failed to log on.,028.186.055.253,4625,Ram,LoginFailure
1/4/2024 21:39,An account was logged off.,078.045.231.222,4634,rekha.y,logOff
1/4/2024 21:40,An account was successfully logged on.,142.040.171.169,4625,nimmi.adp,LogOn
1/4/2024 21:41,An account was logged off.,149.001.069.060,4624,Ram,logOff
1/4/2024 21:42,An account was successfully logged on.,050.116.069.078,4634,nimmi.adp,LogOn
1/4/2024 21:43,An account was successfully logged on.,118.074.128.003,4634,Ram,LogOn
1/4/2024 21:44,An account failed to log on.,116.221.121.044,4634,Ram,LoginFailure
1/4/2024 21:45,An account failed to log on.,210.215.032.150,4625,ram,LoginFailure
1/4/2024 21:46,An account failed to log on.,179.235.013.019,4634,RAHDELHI,LoginFailure
1/4/2024 21:47,An account was logged off.,080.099.009.069,4625,arcsight,logOff
1/4/2024 21:48,An account was logged off.,069.193.204.220,4634,nimmi.adp,logOff
1/4/2024 21:49,An account failed to log on.,129.105.122.022,4624,rekha.y,LoginFailure
1/4/2024 21:50,An account was successfully logged on.,154.159.162.054,4634,Ram,LogOn
1/4/2024 21:51,An account failed to log on.,199.058.246.152,4625,nimmi.adp,LoginFailure
1/4/2024 21:52,An account was successfully logged on.,121.077.214.203,4625,SKY$,LogOn
1/4/2024 21:53,An account failed to log on.,064.093.224.177,4634,Ram,LoginFailure
1/4/2024 21:54,An account was successfully logged on.,077.173.169.215,4624,SKY$,LogOn
1/4/2024 21:55,An account failed to log on.,202.178.071.211,4625,rekha.y,LoginFailure
1/4/2024 21:56,An account failed to log on.,195.015.082.163,4634,Ram,LoginFailure
1/4/2024 21:57,An account failed to log on.,125.039.008.212,4634,SKY$,LoginFailure
1/4/2024 21:58,An account failed to log on.,039.195.012.054,4634,SKY$,LoginFailure
1/4/2024 21:59,An account failed to log on.,201.160.204.132,4624,rekha.y,LoginFailure
1/4/2024 22:00,An account was successfully logged on.,217.197.146.137,4634,RAHDELHI,LogOn
1/4/2024 22:01,An account failed to log on.,142.153.122.061,4625,rekha.y,LoginFailure
1/4/2024 22:02,An account was logged off.,008.096.190.240,4624,Ram,logOff
1/4/2024 22:03,An account was logged off.,188.117.214.239,4625,Ram,logOff
1/4/2024 22:04,An account failed to log on.,040.142.211.244,4624,Ram,LoginFailure
1/4/2024 22:05,An account was logged off.,085.107.192.191,4625,SKY$,logOff
1/4/2024 22:06,An account failed to log on.,080.247.035.201,4625,nimmi.adp,LoginFailure
1/4/2024 22:07,An account was successfully logged on.,128.090.177.189,4625,nimmi.adp,LogOn
1/4/2024 22:08,An account failed to log on.,247.224.250.195,4625,nimmi.adp,LoginFailure
1/4/2024 22:09,An account was logged off.,000.131.144.204,4634,SKY$,logOff
1/4/2024 22:10,An account was logged off.,213.065.241.140,4624,RAHDELHI,logOff
1/4/2024 22:11,An account failed to log on.,226.127.057.093,4634,SKY$,LoginFailure
1/4/2024 22:12,An account was successfully logged on.,127.032.021.079,4634,arcsight,LogOn
1/4/2024 22:13,An account failed to log on.,123.009.203.170,4625,ram,LoginFailure
1/4/2024 22:14,An account failed to log on.,050.082.209.107,4634,rekha.y,LoginFailure
1/4/2024 22:15,An account failed to log on.,249.154.001.101,4634,RAHDELHI,LoginFailure
1/4/2024 22:16,An account was successfully logged on.,022.234.141.114,4625,rekha.y,LogOn
1/4/2024 22:17,An account was logged off.,148.043.026.248,4624,nimmi.adp,logOff
1/4/2024 22:18,An account was logged off.,046.253.247.188,4625,arcsight,logOff
1/4/2024 22:19,An account failed to log on.,141.168.048.070,4634,arcsight,LoginFailure
1/4/2024 22:20,An account was logged off.,096.088.137.224,4634,rekha.y,logOff
1/4/2024 22:21,An account was logged off.,080.039.167.016,4624,nimmi.adp,logOff
1/4/2024 22:22,An account was successfully logged on.,143.008.120.081,4624,arcsight,LogOn
1/4/2024 22:23,An account was successfully logged on.,211.254.082.226,4634,RAHDELHI,LogOn
1/4/2024 22:24,An account failed to log on.,063.046.064.038,4634,arcsight,LoginFailure
1/4/2024 22:25,An account failed to log on.,243.048.170.226,4625,arcsight,LoginFailure
1/4/2024 22:26,An account was logged off.,253.212.192.230,4624,rekha.y,logOff
1/4/2024 22:27,An account failed to log on.,131.169.215.230,4625,ram,LoginFailure
1/4/2024 22:28,An account was successfully logged on.,208.159.047.032,4634,Ram,LogOn
1/4/2024 22:29,An account was logged off.,207.013.219.072,4634,RAHDELHI,logOff
1/4/2024 22:30,An account was logged off.,068.074.235.081,4624,RAHDELHI,logOff
1/4/2024 22:31,An account was logged off.,152.087.239.043,4625,SKY$,logOff
1/4/2024 22:32,An account failed to log on.,102.090.040.154,4625,Ram,LoginFailure
1/4/2024 22:33,An account was logged off.,144.155.155.174,4625,ram,logOff
1/4/2024 22:34,An account failed to log on.,101.241.003.196,4634,arcsight,LoginFailure
1/4/2024 22:35,An account was logged off.,068.104.251.219,4634,Ram,logOff
1/4/2024 22:36,An account was successfully logged on.,165.178.100.042,4634,Ram,LogOn
1/4/2024 22:37,An account was logged off.,100.082.203.120,4634,arcsight,logOff
1/4/2024 22:38,An account failed to log on.,108.125.202.109,4634,RAHDELHI,LoginFailure
1/4/2024 22:39,An account failed to log on.,154.097.113.241,4634,Ram,LoginFailure
1/4/2024 22:40,An account was logged off.,000.231.004.140,4624,rekha.y,logOff
